win_lose,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,league_id,season,team_long_name/0,team_long_name/1
3,19773,9860,10251,0,0,19694,2008/2009,Heart of Midlothian,Hibernian
2,19774,8066,8548,0,3,19694,2008/2009,Inverness Caledonian Thistle,Rangers
3,19775,9800,9927,0,0,19694,2008/2009,St. Mirren,Motherwell
3,19776,8596,8597,1,1,19694,2008/2009,Falkirk,Kilmarnock
1,19777,8429,8485,2,0,19694,2008/2009,Hamilton Academical FC,Aberdeen
1,19778,8548,8596,3,1,19694,2008/2009,Rangers,Falkirk
2,19779,9938,9927,0,4,19694,2008/2009,Dundee United,Motherwell
1,19780,10251,9800,2,0,19694,2008/2009,Hibernian,St. Mirren
2,19781,8597,9860,0,2,19694,2008/2009,Kilmarnock,Heart of Midlothian
1,19782,8485,9925,4,2,19694,2008/2009,Aberdeen,Celtic
1,19783,8429,8066,1,0,19694,2008/2009,Hamilton Academical FC,Inverness Caledonian Thistle
1,19784,9925,10251,3,1,19694,2008/2009,Celtic,Hibernian
1,19785,9938,9800,3,2,19694,2008/2009,Dundee United,St. Mirren
3,19786,9927,8596,1,1,19694,2008/2009,Motherwell,Falkirk
1,19787,9860,8066,3,2,19694,2008/2009,Heart of Midlothian,Inverness Caledonian Thistle
2,19788,8597,8429,0,1,19694,2008/2009,Kilmarnock,Hamilton Academical FC
3,19789,8485,8548,0,0,19694,2008/2009,Aberdeen,Rangers
1,19790,8548,9938,2,0,19694,2008/2009,Rangers,Dundee United
3,19791,10251,9927,1,1,19694,2008/2009,Hibernian,Motherwell
3,19792,8066,9925,0,0,19694,2008/2009,Inverness Caledonian Thistle,Celtic
3,19793,9800,8597,1,1,19694,2008/2009,St. Mirren,Kilmarnock
1,19794,8596,8485,1,0,19694,2008/2009,Falkirk,Aberdeen
1,19795,8429,9860,2,0,19694,2008/2009,Hamilton Academical FC,Heart of Midlothian
3,19796,9925,8548,0,0,19694,2008/2009,Celtic,Rangers
3,19797,9938,8066,1,1,19694,2008/2009,Dundee United,Inverness Caledonian Thistle
1,19798,9927,8429,1,0,19694,2008/2009,Motherwell,Hamilton Academical FC
1,19799,9860,8485,2,1,19694,2008/2009,Heart of Midlothian,Aberdeen
3,19800,8597,10251,1,1,19694,2008/2009,Kilmarnock,Hibernian
3,19801,9800,8596,2,2,19694,2008/2009,St. Mirren,Falkirk
1,19802,8548,8597,3,1,19694,2008/2009,Rangers,Kilmarnock
3,19803,9927,9925,1,1,19694,2008/2009,Motherwell,Celtic
3,19804,9860,9800,1,1,19694,2008/2009,Heart of Midlothian,St. Mirren
3,19805,8485,9938,2,2,19694,2008/2009,Aberdeen,Dundee United
1,19806,8066,10251,2,0,19694,2008/2009,Inverness Caledonian Thistle,Hibernian
2,19807,8596,8429,1,2,19694,2008/2009,Falkirk,Hamilton Academical FC
1,19808,9925,9800,7,0,19694,2008/2009,Celtic,St. Mirren
2,19809,9938,9860,0,1,19694,2008/2009,Dundee United,Heart of Midlothian
3,19810,10251,8596,0,0,19694,2008/2009,Hibernian,Falkirk
3,19811,8485,8597,0,0,19694,2008/2009,Aberdeen,Kilmarnock
2,19812,8066,9927,1,2,19694,2008/2009,Inverness Caledonian Thistle,Motherwell
2,19813,8429,8548,0,1,19694,2008/2009,Hamilton Academical FC,Rangers
2,19814,8548,8066,0,1,19694,2008/2009,Rangers,Inverness Caledonian Thistle
1,19815,9860,9927,2,1,19694,2008/2009,Heart of Midlothian,Motherwell
2,19816,8597,9925,1,2,19694,2008/2009,Kilmarnock,Celtic
3,19817,9800,8485,1,1,19694,2008/2009,St. Mirren,Aberdeen
2,19818,8596,9938,0,1,19694,2008/2009,Falkirk,Dundee United
2,19819,8429,10251,0,1,19694,2008/2009,Hamilton Academical FC,Hibernian
1,19820,9925,8596,4,0,19694,2008/2009,Celtic,Falkirk
1,19821,9927,9938,2,1,19694,2008/2009,Motherwell,Dundee United
1,19822,10251,9860,1,0,19694,2008/2009,Hibernian,Heart of Midlothian
1,19823,8485,8429,1,0,19694,2008/2009,Aberdeen,Hamilton Academical FC
1,19824,8066,8597,2,1,19694,2008/2009,Inverness Caledonian Thistle,Kilmarnock
2,19825,9800,8548,1,2,19694,2008/2009,St. Mirren,Rangers
1,19826,9925,8596,3,0,19694,2008/2009,Celtic,Falkirk
3,19827,9927,9938,1,1,19694,2008/2009,Motherwell,Dundee United
1,19828,9860,9800,2,1,19694,2008/2009,Heart of Midlothian,St. Mirren
1,19829,8597,8429,1,0,19694,2008/2009,Kilmarnock,Hamilton Academical FC
3,19830,8485,8548,1,1,19694,2008/2009,Aberdeen,Rangers
3,19831,8066,10251,1,1,19694,2008/2009,Inverness Caledonian Thistle,Hibernian
3,19832,8548,9860,2,2,19694,2008/2009,Rangers,Heart of Midlothian
3,19833,9938,9925,2,2,19694,2008/2009,Dundee United,Celtic
3,19834,10251,8485,0,0,19694,2008/2009,Hibernian,Aberdeen
3,19835,8597,9927,0,0,19694,2008/2009,Kilmarnock,Motherwell
1,19836,8596,8066,4,0,19694,2008/2009,Falkirk,Inverness Caledonian Thistle
3,19837,8429,9800,0,0,19694,2008/2009,Hamilton Academical FC,St. Mirren
1,19838,9925,8429,4,0,19694,2008/2009,Celtic,Hamilton Academical FC
3,19839,9938,10251,2,2,19694,2008/2009,Dundee United,Hibernian
3,19840,9927,8485,1,1,19694,2008/2009,Motherwell,Aberdeen
1,19841,9860,8597,3,1,19694,2008/2009,Heart of Midlothian,Kilmarnock
1,19842,8066,9800,2,1,19694,2008/2009,Inverness Caledonian Thistle,St. Mirren
2,19843,8596,8548,0,1,19694,2008/2009,Falkirk,Rangers
1,19844,8548,9927,3,1,19694,2008/2009,Rangers,Motherwell
3,19845,9860,9925,1,1,19694,2008/2009,Heart of Midlothian,Celtic
1,19846,8597,8596,3,0,19694,2008/2009,Kilmarnock,Falkirk
1,19847,8485,8066,1,0,19694,2008/2009,Aberdeen,Inverness Caledonian Thistle
3,19848,9800,10251,1,1,19694,2008/2009,St. Mirren,Hibernian
2,19849,8429,9938,0,1,19694,2008/2009,Hamilton Academical FC,Dundee United
1,19850,9925,8485,2,0,19694,2008/2009,Celtic,Aberdeen
3,19851,9938,8597,0,0,19694,2008/2009,Dundee United,Kilmarnock
2,19852,9927,9800,0,2,19694,2008/2009,Motherwell,St. Mirren
2,19853,10251,8548,2,3,19694,2008/2009,Hibernian,Rangers
3,19854,8066,8429,1,1,19694,2008/2009,Inverness Caledonian Thistle,Hamilton Academical FC
3,19855,8596,9860,0,0,19694,2008/2009,Falkirk,Heart of Midlothian
2,19856,8485,9925,1,3,19694,2008/2009,Aberdeen,Celtic
1,19857,8596,9927,2,1,19694,2008/2009,Falkirk,Motherwell
1,19858,8429,8597,2,1,19694,2008/2009,Hamilton Academical FC,Kilmarnock
2,19859,10251,9938,1,2,19694,2008/2009,Hibernian,Dundee United
2,19860,9800,8066,1,2,19694,2008/2009,St. Mirren,Inverness Caledonian Thistle
1,19861,8548,9860,2,0,19694,2008/2009,Rangers,Heart of Midlothian
2,19862,9860,10251,0,1,19694,2008/2009,Heart of Midlothian,Hibernian
1,19863,8548,9925,1,0,19694,2008/2009,Rangers,Celtic
3,19864,9938,8485,1,1,19694,2008/2009,Dundee United,Aberdeen
3,19865,8597,8596,1,1,19694,2008/2009,Kilmarnock,Falkirk
2,19866,9800,9927,1,3,19694,2008/2009,St. Mirren,Motherwell
3,19867,8066,8429,1,1,19694,2008/2009,Inverness Caledonian Thistle,Hamilton Academical FC
1,19868,9925,9938,2,1,19694,2008/2009,Celtic,Dundee United
1,19869,8597,9800,2,1,19694,2008/2009,Kilmarnock,St. Mirren
3,19870,9927,8066,2,2,19694,2008/2009,Motherwell,Inverness Caledonian Thistle
2,19871,8429,8596,0,1,19694,2008/2009,Hamilton Academical FC,Falkirk
3,19872,8485,9860,0,0,19694,2008/2009,Aberdeen,Heart of Midlothian
3,19873,10251,8548,1,1,19694,2008/2009,Hibernian,Rangers
1,19874,8548,8485,2,1,19694,2008/2009,Rangers,Aberdeen
1,19875,8597,8066,1,0,19694,2008/2009,Kilmarnock,Inverness Caledonian Thistle
1,19876,9860,9938,3,0,19694,2008/2009,Heart of Midlothian,Dundee United
2,19877,8429,9927,0,3,19694,2008/2009,Hamilton Academical FC,Motherwell
2,19878,8596,9800,0,2,19694,2008/2009,Falkirk,St. Mirren
3,19879,10251,9925,0,0,19694,2008/2009,Hibernian,Celtic
2,19880,9927,8597,1,2,19694,2008/2009,Motherwell,Kilmarnock
2,19881,9800,8429,0,1,19694,2008/2009,St. Mirren,Hamilton Academical FC
2,19882,8066,8596,0,1,19694,2008/2009,Inverness Caledonian Thistle,Falkirk
1,19883,8485,10251,2,1,19694,2008/2009,Aberdeen,Hibernian
3,19884,9925,9860,0,0,19694,2008/2009,Celtic,Heart of Midlothian
2,19885,9938,8548,0,3,19694,2008/2009,Dundee United,Rangers
2,19886,9925,8548,2,4,19694,2008/2009,Celtic,Rangers
2,19887,9938,8597,0,2,19694,2008/2009,Dundee United,Kilmarnock
2,19888,10251,9927,0,1,19694,2008/2009,Hibernian,Motherwell
2,19889,9800,8485,0,1,19694,2008/2009,St. Mirren,Aberdeen
2,19890,8596,8066,1,2,19694,2008/2009,Falkirk,Inverness Caledonian Thistle
2,19891,8429,9860,1,2,19694,2008/2009,Hamilton Academical FC,Heart of Midlothian
1,19892,8548,8597,2,1,19694,2008/2009,Rangers,Kilmarnock
2,19893,9927,9925,2,4,19694,2008/2009,Motherwell,Celtic
1,19894,10251,9938,2,1,19694,2008/2009,Hibernian,Dundee United
2,19895,8485,8429,1,2,19694,2008/2009,Aberdeen,Hamilton Academical FC
2,19896,8066,9800,1,2,19694,2008/2009,Inverness Caledonian Thistle,St. Mirren
1,19897,8596,9860,2,1,19694,2008/2009,Falkirk,Heart of Midlothian
1,19898,9860,8066,1,0,19694,2008/2009,Heart of Midlothian,Inverness Caledonian Thistle
2,19899,8597,9925,1,3,19694,2008/2009,Kilmarnock,Celtic
2,19900,8485,9938,0,1,19694,2008/2009,Aberdeen,Dundee United
3,19901,9800,8596,1,1,19694,2008/2009,St. Mirren,Falkirk
2,19902,8429,10251,0,1,19694,2008/2009,Hamilton Academical FC,Hibernian
1,19903,8548,9927,2,1,19694,2008/2009,Rangers,Motherwell
1,19904,9925,8485,3,2,19694,2008/2009,Celtic,Aberdeen
1,19905,9938,9860,3,0,19694,2008/2009,Dundee United,Heart of Midlothian
1,19906,9927,9800,2,1,19694,2008/2009,Motherwell,St. Mirren
2,19907,10251,8548,0,3,19694,2008/2009,Hibernian,Rangers
1,19908,8066,8597,3,1,19694,2008/2009,Inverness Caledonian Thistle,Kilmarnock
1,19909,8596,8429,4,1,19694,2008/2009,Falkirk,Hamilton Academical FC
1,19910,9925,8429,4,0,19694,2008/2009,Celtic,Hamilton Academical FC
1,19911,9938,8066,2,1,19694,2008/2009,Dundee United,Inverness Caledonian Thistle
2,19912,9860,8597,1,2,19694,2008/2009,Heart of Midlothian,Kilmarnock
2,19913,8485,10251,1,2,19694,2008/2009,Aberdeen,Hibernian
1,19914,9800,8548,1,0,19694,2008/2009,St. Mirren,Rangers
1,19915,9927,8596,3,2,19694,2008/2009,Motherwell,Falkirk
3,19916,8548,9938,3,3,19694,2008/2009,Rangers,Dundee United
3,19917,10251,9860,1,1,19694,2008/2009,Hibernian,Heart of Midlothian
1,19918,8597,9927,1,0,19694,2008/2009,Kilmarnock,Motherwell
2,19919,8066,9925,1,2,19694,2008/2009,Inverness Caledonian Thistle,Celtic
2,19920,8596,8485,0,1,19694,2008/2009,Falkirk,Aberdeen
2,19921,8429,9800,1,2,19694,2008/2009,Hamilton Academical FC,St. Mirren
1,19922,8548,8596,4,1,19694,2009/2010,Rangers,Falkirk
1,19923,9938,9860,2,0,19694,2009/2010,Dundee United,Heart of Midlothian
2,19924,8485,9925,1,3,19694,2009/2010,Aberdeen,Celtic
1,19925,8597,8429,3,0,19694,2009/2010,Kilmarnock,Hamilton Academical FC
1,19926,10251,9800,2,1,19694,2009/2010,Hibernian,St. Mirren
3,19927,8467,9927,2,2,19694,2009/2010,St. Johnstone FC,Motherwell
2,19928,9938,8548,0,3,19694,2009/2010,Dundee United,Rangers
2,19929,9800,8429,0,2,19694,2009/2010,St. Mirren,Hamilton Academical FC
1,19930,8467,8596,3,1,19694,2009/2010,St. Johnstone FC,Falkirk
1,19931,9927,9860,1,0,19694,2009/2010,Motherwell,Heart of Midlothian
1,19932,10251,8485,2,0,19694,2009/2010,Hibernian,Aberdeen
1,19933,9925,8597,3,0,19694,2009/2010,Celtic,Kilmarnock
1,19934,8548,9800,2,1,19694,2009/2010,Rangers,St. Mirren
2,19935,8597,9938,0,2,19694,2009/2010,Kilmarnock,Dundee United
3,19936,9860,10251,0,0,19694,2009/2010,Heart of Midlothian,Hibernian
1,19937,8485,8467,2,1,19694,2009/2010,Aberdeen,St. Johnstone FC
3,19938,8429,9927,2,2,19694,2009/2010,Hamilton Academical FC,Motherwell
3,19939,8596,9925,3,3,19694,2009/2010,Falkirk,Celtic
1,19940,8548,8597,3,0,19694,2009/2010,Rangers,Kilmarnock
1,19941,9938,9925,2,1,19694,2009/2010,Dundee United,Celtic
1,19942,8596,8429,2,0,19694,2009/2010,Falkirk,Hamilton Academical FC
2,19943,9860,8467,1,2,19694,2009/2010,Heart of Midlothian,St. Johnstone FC
3,19944,9927,8485,1,1,19694,2009/2010,Motherwell,Aberdeen
3,19945,9800,10251,1,1,19694,2009/2010,St. Mirren,Hibernian
3,19946,9927,9938,2,2,19694,2009/2010,Motherwell,Dundee United
2,19947,8597,9860,1,2,19694,2009/2010,Kilmarnock,Heart of Midlothian
1,19948,10251,8596,2,0,19694,2009/2010,Hibernian,Falkirk
1,19949,9925,9800,3,1,19694,2009/2010,Celtic,St. Mirren
1,19950,8485,8548,1,0,19694,2009/2010,Aberdeen,Rangers
3,19951,8467,8429,1,1,19694,2009/2010,St. Johnstone FC,Hamilton Academical FC
1,19952,9938,9800,3,2,19694,2009/2010,Dundee United,St. Mirren
2,19953,8596,8548,1,3,19694,2009/2010,Falkirk,Rangers
1,19954,10251,9927,2,0,19694,2009/2010,Hibernian,Motherwell
2,19955,8467,8597,0,1,19694,2009/2010,St. Johnstone FC,Kilmarnock
1,19956,8429,9860,2,1,19694,2009/2010,Hamilton Academical FC,Heart of Midlothian
1,19957,9925,8485,3,0,19694,2009/2010,Celtic,Aberdeen
3,19958,8597,10251,1,1,19694,2009/2010,Kilmarnock,Hibernian
3,19959,9800,8596,1,1,19694,2009/2010,St. Mirren,Falkirk
2,19960,8485,8429,1,2,19694,2009/2010,Aberdeen,Hamilton Academical FC
3,19961,9860,9938,0,0,19694,2009/2010,Heart of Midlothian,Dundee United
2,19962,9927,9925,2,3,19694,2009/2010,Motherwell,Celtic
1,19963,8548,8467,3,0,19694,2009/2010,Rangers,St. Johnstone FC
2,19964,8485,10251,0,2,19694,2009/2010,Aberdeen,Hibernian
2,19965,8429,9938,0,1,19694,2009/2010,Hamilton Academical FC,Dundee United
1,19966,9860,9925,2,1,19694,2009/2010,Heart of Midlothian,Celtic
2,19967,8597,8596,1,2,19694,2009/2010,Kilmarnock,Falkirk
1,19968,8548,9927,6,1,19694,2009/2010,Rangers,Motherwell
1,19969,8467,9800,1,0,19694,2009/2010,St. Johnstone FC,St. Mirren
2,19970,8596,9860,0,1,19694,2009/2010,Falkirk,Heart of Midlothian
3,19971,9938,8597,0,0,19694,2009/2010,Dundee United,Kilmarnock
1,19972,9800,8485,1,0,19694,2009/2010,St. Mirren,Aberdeen
1,19973,9925,8429,2,0,19694,2009/2010,Celtic,Hamilton Academical FC
2,19974,9927,8467,1,3,19694,2009/2010,Motherwell,St. Johnstone FC
2,19975,10251,8548,1,4,19694,2009/2010,Hibernian,Rangers
1,19976,8548,9938,7,1,19694,2009/2010,Rangers,Dundee United
1,19977,8467,10251,5,1,19694,2009/2010,St. Johnstone FC,Hibernian
1,19978,8597,9925,1,0,19694,2009/2010,Kilmarnock,Celtic
1,19979,9860,9927,1,0,19694,2009/2010,Heart of Midlothian,Motherwell
1,19980,8429,9800,1,0,19694,2009/2010,Hamilton Academical FC,St. Mirren
2,19981,8485,8596,0,1,19694,2009/2010,Aberdeen,Falkirk
2,19982,8596,8467,1,2,19694,2009/2010,Falkirk,St. Johnstone FC
1,19983,9927,8429,1,0,19694,2009/2010,Motherwell,Hamilton Academical FC
3,19984,10251,9860,1,1,19694,2009/2010,Hibernian,Heart of Midlothian
1,19985,9800,8597,1,0,19694,2009/2010,St. Mirren,Kilmarnock
3,19986,9925,8548,1,1,19694,2009/2010,Celtic,Rangers
2,19987,9938,8485,0,1,19694,2009/2010,Dundee United,Aberdeen
2,19988,8596,10251,1,3,19694,2009/2010,Falkirk,Hibernian
1,19989,9925,8467,5,2,19694,2009/2010,Celtic,St. Johnstone FC
3,19990,9800,9938,0,0,19694,2009/2010,St. Mirren,Dundee United
2,19991,8429,8485,0,3,19694,2009/2010,Hamilton Academical FC,Aberdeen
1,19992,9927,8597,3,1,19694,2009/2010,Motherwell,Kilmarnock
2,19993,9860,8548,1,2,19694,2009/2010,Heart of Midlothian,Rangers
1,19994,9938,10251,1,0,19694,2009/2010,Dundee United,Hibernian
2,19995,8429,8548,0,1,19694,2009/2010,Hamilton Academical FC,Rangers
1,19996,9860,9800,1,0,19694,2009/2010,Heart of Midlothian,St. Mirren
2,19997,8597,9927,0,3,19694,2009/2010,Kilmarnock,Motherwell
1,19998,8467,8485,1,0,19694,2009/2010,St. Johnstone FC,Aberdeen
3,19999,9925,8596,1,1,19694,2009/2010,Celtic,Falkirk
2,20000,8467,9925,1,4,19694,2009/2010,St. Johnstone FC,Celtic
3,20001,8548,9860,1,1,19694,2009/2010,Rangers,Heart of Midlothian
1,20002,8485,8597,1,0,19694,2009/2010,Aberdeen,Kilmarnock
2,20003,8596,9938,1,4,19694,2009/2010,Falkirk,Dundee United
1,20004,10251,8429,5,1,19694,2009/2010,Hibernian,Hamilton Academical FC
1,20005,9927,9800,2,0,19694,2009/2010,Motherwell,St. Mirren
2,20006,9925,10251,1,2,19694,2009/2010,Celtic,Hibernian
3,20007,9938,8467,3,3,19694,2009/2010,Dundee United,St. Johnstone FC
3,20008,8596,9927,0,0,19694,2009/2010,Falkirk,Motherwell
3,20009,8429,8597,0,0,19694,2009/2010,Hamilton Academical FC,Kilmarnock
2,20010,9800,8548,0,2,19694,2009/2010,St. Mirren,Rangers
2,20011,9860,8485,0,3,19694,2009/2010,Heart of Midlothian,Aberdeen
3,20012,8597,9938,4,4,19694,2009/2010,Kilmarnock,Dundee United
1,20013,8548,8596,3,0,19694,2009/2010,Rangers,Falkirk
1,20014,8467,9860,1,0,19694,2009/2010,St. Johnstone FC,Heart of Midlothian
1,20015,10251,9800,2,1,19694,2009/2010,Hibernian,St. Mirren
2,20016,8485,9927,0,3,19694,2009/2010,Aberdeen,Motherwell
2,20017,8429,9925,0,1,19694,2009/2010,Hamilton Academical FC,Celtic
2,20018,9938,8429,0,2,19694,2009/2010,Dundee United,Hamilton Academical FC
3,20019,9800,8467,1,1,19694,2009/2010,St. Mirren,St. Johnstone FC
2,20020,8596,8597,0,1,19694,2009/2010,Falkirk,Kilmarnock
3,20021,10251,8485,2,2,19694,2009/2010,Hibernian,Aberdeen
3,20022,9927,8548,1,1,19694,2009/2010,Motherwell,Rangers
1,20023,9925,9860,2,0,19694,2009/2010,Celtic,Heart of Midlothian
3,20024,8429,9927,0,0,19694,2009/2010,Hamilton Academical FC,Motherwell
1,20025,9860,8596,3,2,19694,2009/2010,Heart of Midlothian,Falkirk
1,20026,8597,8467,3,2,19694,2009/2010,Kilmarnock,St. Johnstone FC
2,20027,9800,9938,1,2,19694,2009/2010,St. Mirren,Dundee United
1,20028,8548,10251,3,0,19694,2009/2010,Rangers,Hibernian
3,20029,8485,9925,4,4,19694,2009/2010,Aberdeen,Celtic
1,20030,9927,10251,1,0,19694,2009/2010,Motherwell,Hibernian
1,20031,9925,9938,1,0,19694,2009/2010,Celtic,Dundee United
1,20032,8596,8485,3,1,19694,2009/2010,Falkirk,Aberdeen
1,20033,9860,8429,2,0,19694,2009/2010,Heart of Midlothian,Hamilton Academical FC
3,20034,8597,9800,1,1,19694,2009/2010,Kilmarnock,St. Mirren
1,20035,8467,8548,4,1,19694,2009/2010,St. Johnstone FC,Rangers
1,20036,9927,8597,1,0,19694,2009/2010,Motherwell,Kilmarnock
3,20037,10251,8467,1,1,19694,2009/2010,Hibernian,St. Johnstone FC
1,20038,9938,8596,3,0,19694,2009/2010,Dundee United,Falkirk
2,20039,8485,9860,0,1,19694,2009/2010,Aberdeen,Heart of Midlothian
3,20040,9800,8429,0,0,19694,2009/2010,St. Mirren,Hamilton Academical FC
1,20041,8548,9925,1,0,19694,2009/2010,Rangers,Celtic
2,20042,8467,9927,1,2,19694,2009/2010,St. Johnstone FC,Motherwell
1,20043,8548,9800,3,1,19694,2009/2010,Rangers,St. Mirren
3,20044,8429,8485,1,1,19694,2009/2010,Hamilton Academical FC,Aberdeen
1,20045,10251,8597,1,0,19694,2009/2010,Hibernian,Kilmarnock
2,20046,8596,9925,0,2,19694,2009/2010,Falkirk,Celtic
1,20047,9938,9860,1,0,19694,2009/2010,Dundee United,Heart of Midlothian
3,20048,8429,8596,2,2,19694,2009/2010,Hamilton Academical FC,Falkirk
1,20049,9860,10251,2,1,19694,2009/2010,Heart of Midlothian,Hibernian
3,20050,9800,9927,0,0,19694,2009/2010,St. Mirren,Motherwell
2,20051,8597,8548,0,2,19694,2009/2010,Kilmarnock,Rangers
1,20052,9925,8467,3,0,19694,2009/2010,Celtic,St. Johnstone FC
3,20053,8485,9938,2,2,19694,2009/2010,Aberdeen,Dundee United
2,20054,8597,9800,1,2,19694,2009/2010,Kilmarnock,St. Mirren
3,20055,8485,9927,0,0,19694,2009/2010,Aberdeen,Motherwell
1,20056,9938,8596,2,1,19694,2009/2010,Dundee United,Falkirk
2,20057,10251,9925,0,1,19694,2009/2010,Hibernian,Celtic
1,20058,8548,8429,4,1,19694,2009/2010,Rangers,Hamilton Academical FC
3,20059,8467,9860,2,2,19694,2009/2010,St. Johnstone FC,Heart of Midlothian
2,20060,10251,9938,2,4,19694,2009/2010,Hibernian,Dundee United
2,20061,8597,8429,1,2,19694,2009/2010,Kilmarnock,Hamilton Academical FC
1,20062,9927,9860,3,1,19694,2009/2010,Motherwell,Heart of Midlothian
1,20063,8548,8485,3,1,19694,2009/2010,Rangers,Aberdeen
3,20064,8467,8596,1,1,19694,2009/2010,St. Johnstone FC,Falkirk
1,20065,9800,9925,4,0,19694,2009/2010,St. Mirren,Celtic
1,20066,8429,8467,1,0,19694,2009/2010,Hamilton Academical FC,St. Johnstone FC
2,20067,9860,8548,1,4,19694,2009/2010,Heart of Midlothian,Rangers
1,20068,9925,8597,3,1,19694,2009/2010,Celtic,Kilmarnock
2,20069,8596,10251,1,3,19694,2009/2010,Falkirk,Hibernian
1,20070,9938,9927,3,0,19694,2009/2010,Dundee United,Motherwell
1,20071,8485,9800,2,1,19694,2009/2010,Aberdeen,St. Mirren
1,20072,8548,8429,1,0,19694,2009/2010,Rangers,Hamilton Academical FC
2,20073,8467,9938,0,1,19694,2009/2010,St. Johnstone FC,Dundee United
3,20074,9800,9860,1,1,19694,2009/2010,St. Mirren,Heart of Midlothian
2,20075,9927,8596,0,1,19694,2009/2010,Motherwell,Falkirk
1,20076,8597,8485,2,0,19694,2009/2010,Kilmarnock,Aberdeen
2,20077,10251,9925,0,1,19694,2009/2010,Hibernian,Celtic
1,20078,9925,9927,2,1,19694,2009/2010,Celtic,Motherwell
2,20079,8485,8467,1,3,19694,2009/2010,Aberdeen,St. Johnstone FC
1,20080,8596,9800,2,1,19694,2009/2010,Falkirk,St. Mirren
3,20081,9938,8548,0,0,19694,2009/2010,Dundee United,Rangers
1,20082,9860,8597,1,0,19694,2009/2010,Heart of Midlothian,Kilmarnock
1,20083,8429,10251,4,1,19694,2009/2010,Hamilton Academical FC,Hibernian
1,20084,9925,10251,3,2,19694,2009/2010,Celtic,Hibernian
2,20085,9927,9938,2,3,19694,2009/2010,Motherwell,Dundee United
1,20086,8548,9860,2,0,19694,2009/2010,Rangers,Heart of Midlothian
1,20087,8485,8596,1,0,19694,2009/2010,Aberdeen,Falkirk
1,20088,8429,8597,3,0,19694,2009/2010,Hamilton Academical FC,Kilmarnock
3,20089,8467,9800,2,2,19694,2009/2010,St. Johnstone FC,St. Mirren
2,20090,9860,9927,0,2,19694,2009/2010,Heart of Midlothian,Motherwell
2,20091,9938,9925,0,2,19694,2009/2010,Dundee United,Celtic
2,20092,10251,8548,0,1,19694,2009/2010,Hibernian,Rangers
2,20093,8596,8429,0,1,19694,2009/2010,Falkirk,Hamilton Academical FC
3,20094,8467,8485,1,1,19694,2009/2010,St. Johnstone FC,Aberdeen
1,20095,9800,8597,1,0,19694,2009/2010,St. Mirren,Kilmarnock
1,20096,9925,9927,4,0,19694,2009/2010,Celtic,Motherwell
2,20097,9938,8548,1,2,19694,2009/2010,Dundee United,Rangers
2,20098,10251,9860,1,2,19694,2009/2010,Hibernian,Heart of Midlothian
2,20099,8485,8429,1,3,19694,2009/2010,Aberdeen,Hamilton Academical FC
3,20100,8596,9800,1,1,19694,2009/2010,Falkirk,St. Mirren
2,20101,8597,8467,1,2,19694,2009/2010,Kilmarnock,St. Johnstone FC
1,20102,9925,8548,2,1,19694,2009/2010,Celtic,Rangers
3,20103,9860,9938,0,0,19694,2009/2010,Heart of Midlothian,Dundee United
2,20104,8485,8597,1,2,19694,2009/2010,Aberdeen,Kilmarnock
